id,filesystem,candidate_index,function,failure_file,failure_line,failure_expression,exit_line,exit_expression,effect_summary,report_validity,bug_status,source_verdict,root_cause_family,rationale,related_finding,reviewed_on
BTRFS-047,btrfs,47,open_ctree,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,3437,btrfs_read_sys_array(fs_info),3684,return ret;,fs_info.tree_root:SET@3296;fs_info.chunk_root:SET@3299;fs_info.dirty_metadata_batch:SET@3387;fs_info->fs_devices.fs_info:SET@3396;fs_info.dirty_metadata_batch:SET@3289;fs_info.delayed_root:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_RO:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_SKIP_META_CSUMS:SET@3289;sb->btree_inode.i_size:SET@3305;BTRFS_I(sb->btree_inode).root:SET@3305;BTRFS_I(sb->btree_inode)->runtime_flags.bit:BTRFS_INODE_DUMMY:SET@3305;sb.btree_inode:SET@3305;fs_info->flags.bit:BTRFS_FS_CSUM_IMPL_FAST:SET@3336;fs_info.delayed_workers:SET@3424;fs_info.qgroup_rescan_workers:SET@3424,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-048,btrfs,48,open_ctree,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,3616,btrfs_start_pre_rw_mount(fs_info),3619,return ret;,fs_info.tree_root:SET@3296;fs_info.chunk_root:SET@3299;fs_info.dirty_metadata_batch:SET@3387;fs_info->fs_devices.fs_info:SET@3396;fs_info->flags.bit:BTRFS_FS_UPDATE_UUID_TREE_GEN:SET@3503;fs_info.transaction_kthread:SET@3581;fs_info.btrfs_read_qgroup_config:INC@3589;fs_info.btrfs_replay_log:ADD@3600;fs_info.fs_root:SET@3605;fs_info.dirty_metadata_batch:SET@3289;fs_info.delayed_root:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_RO:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_SKIP_META_CSUMS:SET@3289;sb->btree_inode.i_size:SET@3305;BTRFS_I(sb->btree_inode).root:SET@3305;BTRFS_I(sb->btree_inode)->runtime_flags.bit:BTRFS_INODE_DUMMY:SET@3305;sb.btree_inode:SET@3305;fs_info->flags.bit:BTRFS_FS_CSUM_IMPL_FAST:SET@3336;fs_info.delayed_workers:SET@3424;fs_info.qgroup_rescan_workers:SET@3424;chunk_root.commit_root:SET@3446;fs_info.btrfs_set_last_trans_committed:ADD@3477,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-049,btrfs,49,open_ctree,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,3627,btrfs_check_uuid_tree(fs_info),3632,return ret;,fs_info.tree_root:SET@3296;fs_info.chunk_root:SET@3299;fs_info.dirty_metadata_batch:SET@3387;fs_info->fs_devices.fs_info:SET@3396;fs_info->flags.bit:BTRFS_FS_UPDATE_UUID_TREE_GEN:SET@3503;fs_info.transaction_kthread:SET@3581;fs_info.btrfs_read_qgroup_config:INC@3589;fs_info.btrfs_replay_log:ADD@3600;fs_info.fs_root:SET@3605;fs_info.dirty_metadata_batch:SET@3289;fs_info.delayed_root:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_RO:SET@3289;fs_info->fs_state.bit:BTRFS_FS_STATE_SKIP_META_CSUMS:SET@3289;sb->btree_inode.i_size:SET@3305;BTRFS_I(sb->btree_inode).root:SET@3305;BTRFS_I(sb->btree_inode)->runtime_flags.bit:BTRFS_INODE_DUMMY:SET@3305;sb.btree_inode:SET@3305;fs_info->flags.bit:BTRFS_FS_CSUM_IMPL_FAST:SET@3336;fs_info.delayed_workers:SET@3424;fs_info.qgroup_rescan_workers:SET@3424;chunk_root.commit_root:SET@3446;fs_info.btrfs_set_last_trans_committed:ADD@3477;fs_info->fs_root.btrfs_orphan_cleanup:ADD@3616;fs_info->tree_root.btrfs_orphan_cleanup:ADD@3616;fs_info.btrfs_qgroup_rescan_resume:INC@3616,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
BTRFS-050,btrfs,50,write_all_supers,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,4111,barrier_all_devices(fs_info),4117,return ret;,fs_info.backup_root_index:SET@4101,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-051,btrfs,51,write_all_supers,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,4147,"btrfs_validate_write_super(fs_info, sb)",4152,return -EUCLEAN;,fs_info.backup_root_index:SET@4101,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-052,btrfs,52,write_all_supers,linux-sources/linux-v6.14-fs/fs/btrfs/disk-io.c,4155,"write_dev_supers(dev, sb, max_mirrors)",4168,return -EIO;,fs_info.backup_root_index:SET@4101,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
BTRFS-053,btrfs,53,__set_extent_bit,linux-sources/linux-v6.14-fs/fs/btrfs/extent-io-tree.c,1254,"split_state(tree, state, prealloc, end + 1)",1278,return ret;,prealloc->rb_node.tree_membership:ADD@1178;prealloc->rb_node.tree_membership:ADD@1225,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-054,btrfs,54,convert_extent_bit,linux-sources/linux-v6.14-fs/fs/btrfs/extent-io-tree.c,1479,"split_state(tree, state, prealloc, end + 1)",1503,return ret;,prealloc->rb_node.tree_membership:ADD@1408;prealloc->rb_node.tree_membership:ADD@1455,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-055,btrfs,55,btrfs_set_disk_extent_flags,linux-sources/linux-v6.14-fs/fs/btrfs/extent-tree.c,2195,"btrfs_add_delayed_extent_op(trans, eb->start, eb->len, btrfs_header_level(eb), extent_op)",2199,return ret;,extent_op.flags_to_set:SET@2191;extent_op.update_flags:SET@2192,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-056,btrfs,56,alloc_test_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,2871,"find_extent_buffer(fs_info, start)",2883,return exists;,fs_info->buffer_radix.radix_tree:start >> fs_info->sectorsize_bits:ADD@2866,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-057,btrfs,57,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3069,"find_extent_buffer(fs_info, start)",3071,return eb;,fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-058,btrfs,58,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3094,"btrfs_alloc_subpage(fs_info, BTRFS_SUBPAGE_METADATA)",3242,return ERR_PTR(ret);,fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-059,btrfs,59,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3103,"alloc_eb_folio_array(eb, true)",3242,return ERR_PTR(ret);,fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-060,btrfs,60,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3179,radix_tree_preload(GFP_NOFS),3242,return ERR_PTR(ret);,fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-061,btrfs,61,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3184,"radix_tree_insert(&fs_info->buffer_radix, start >> fs_info->sectorsize_bits, eb)",3242,return ERR_PTR(ret);,eb->bflags.bit:EXTENT_BUFFER_UPTODATE:SET@3174;fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-062,btrfs,62,alloc_extent_buffer,linux-sources/linux-v6.14-fs/fs/btrfs/extent_io.c,3190,"find_extent_buffer(fs_info, start)",3242,return ERR_PTR(ret);,eb->bflags.bit:EXTENT_BUFFER_UPTODATE:SET@3174;fs_info->buffer_radix.radix_tree:start >> fs_info->sectorsize_bits:ADD@3184;fs_info->flags.bit:BTRFS_FS_UNALIGNED_TREE_BLOCK:SET@3055,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-063,btrfs,63,btrfs_replace_file_extents,linux-sources/linux-v6.14-fs/fs/btrfs/file.c,2450,"fill_holes(trans, inode, path, cur_offset, drop_args.drop_end)",2489,return ret;,inode->root->fs_info.btrfs_alloc_block_rsv:RESERVE@2253;extent_info.data_offset:INC@2362;extent_info.file_offset:INC@2363,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-064,btrfs,64,btrfs_replace_file_extents,linux-sources/linux-v6.14-fs/fs/btrfs/file.c,2459,"btrfs_inode_clear_file_extent_range(inode, cur_offset, drop_args.drop_end - cur_offset)",2489,return ret;,inode->root->fs_info.btrfs_alloc_block_rsv:RESERVE@2253;extent_info.data_offset:INC@2362;extent_info.file_offset:INC@2363,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-065,btrfs,65,btrfs_replace_file_extents,linux-sources/linux-v6.14-fs/fs/btrfs/file.c,2468,"btrfs_insert_replace_extent(trans, inode, path, extent_info, extent_info->data_len, drop_args.bytes_found)",2489,return ret;,inode->root->fs_info.btrfs_alloc_block_rsv:RESERVE@2253;extent_info.data_offset:INC@2362;extent_info.file_offset:INC@2363,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-066,btrfs,66,btrfs_replace_file_extents,linux-sources/linux-v6.14-fs/fs/btrfs/file.c,2468,"btrfs_insert_replace_extent(trans, inode, path, extent_info, extent_info->data_len, drop_args.bytes_found)",2489,return ret;,inode->root->fs_info.btrfs_alloc_block_rsv:RESERVE@2253;extent_info.data_offset:INC@2362;extent_info.file_offset:INC@2363,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-067,btrfs,67,btrfs_remove_free_space_inode,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,262,"btrfs_orphan_add(trans, BTRFS_I(inode))",293,return ret;,block_group.disk_cache_state:SET@256;block_group->runtime_flags.bit:BLOCK_GROUP_FLAG_IREF:SET@256;block_group.inode:SET@256,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-068,btrfs,68,btrfs_remove_free_space_inode,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,283,"btrfs_search_slot(trans, trans->fs_info->tree_root, &key, path, -1, 1)",293,return ret;,block_group.disk_cache_state:SET@256,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-069,btrfs,69,btrfs_truncate_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,349,"btrfs_truncate_inode_items(trans, root, &control)",366,return ret;,block_group.disk_cache_state:SET@334,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-070,btrfs,70,btrfs_truncate_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,358,"btrfs_update_inode(trans, inode)",366,return ret;,block_group.disk_cache_state:SET@334,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,TRANSACTION_OR_FATAL_CONTAINMENT,"The mutation can remain at this function return, but the caller cancels/aborts the dirty transaction or shuts down the filesystem, so the state cannot continue as ordinary live metadata.",,2026-07-24
BTRFS-071,btrfs,71,__load_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,834,"link_free_space(ctl, e)",889,return ret;,e.offset:SET@820;e.bytes:SET@820,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-072,btrfs,72,__load_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,854,"link_free_space(ctl, e)",889,return ret;,e.offset:SET@820;e.bytes:SET@820,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-073,btrfs,73,__load_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,880,"io_ctl_read_bitmap(&io_ctl, e)",889,return ret;,bitmaps.list_membership:ADD@866;e.offset:SET@820;e.bytes:SET@820,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-074,btrfs,74,load_free_space_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,1028,"copy_free_space_cache(block_group, &tmp_ctl)",1066,return ret;,block_group.disk_cache_state:SET@994;block_group->runtime_flags.bit:BLOCK_GROUP_FLAG_IREF:SET@994;block_group.inode:SET@994,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-075,btrfs,75,write_cache_extent_entries,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,1132,"io_ctl_add_entry(io_ctl, trim_entry->start, trim_entry->bytes, NULL)",1143,return -ENOSPC;,bitmap_list.list_membership:ADD@1109,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-076,btrfs,76,btrfs_write_out_cache,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,1541,"__btrfs_write_out_cache(inode, ctl, block_group, &block_group->io_ctl, trans)",1560,return ret;,block_group.disk_cache_state:SET@1537;block_group->runtime_flags.bit:BLOCK_GROUP_FLAG_IREF:SET@1537;block_group.inode:SET@1537,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-077,btrfs,77,__btrfs_add_free_space,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,2658,"insert_into_bitmap(ctl, info)",2693,return ret;,info.bytes:INC@2650,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-078,btrfs,78,__btrfs_add_free_space,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,2658,"insert_into_bitmap(ctl, info)",2693,return ret;,info.bytes:INC@2650,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-079,btrfs,79,__btrfs_add_free_space,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,2676,"link_free_space(ctl, info)",2693,return ret;,info.bytes:INC@2650,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-080,btrfs,80,__btrfs_add_free_space,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,2676,"link_free_space(ctl, info)",2693,return ret;,info.bytes:INC@2650,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-081,btrfs,81,btrfs_remove_free_space,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,2879,"link_free_space(ctl, info)",2913,return ret;,info.bytes:SET@2878,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
BTRFS-082,btrfs,82,trim_no_bitmap,linux-sources/linux-v6.14-fs/fs/btrfs/free-space-cache.c,3802,"do_trimming(block_group, total_trimmed, start, bytes, extent_start, extent_bytes, extent_trim_state, &trim_entry)",3823,return ret;,entry.offset:INC@3777;block_group->free_space_ctl->trimming_ranges.list_membership:ADD@3799;block_group->space_info.bytes_readonly:INC@3802,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,INTENTIONAL_PROGRESS_OR_OUTPUT,"The value is an output, retry cursor, cache population, terminal error state, or completed progress that is intentionally retained across the later failure.",,2026-07-24
